 65370.0,  172.598,  301.910,  -0.0059,   5.4782,   0.0018,  710.78,    0.49,   277411133.561,   277411131.451,  936.93,  706.07,    35,   0
 65380.0,  172.601,  301.914,  -0.0057,   5.5157,   0.0018,  710.65,    0.46,   277411131.972,   277411129.862,  936.93,  706.07,    38,   0
 65390.0,  172.604,  301.917,  -0.0054,   5.4782,   0.0018,  710.38,    0.49,   277411130.438,   277411128.328,  936.93,  706.07,    35,   0
 65400.0,  172.608,  301.920,  -0.0063,   5.5157,   0.0018,  711.12,    0.46,   277411128.880,   277411126.770,  936.93,  706.07,    38,   0
 65410.0,  172.611,  301.923,  -0.0059,   5.4782,   0.0018,  710.76,    0.49,   277411127.315,   277411125.205,  936.93,  706.07,    35,   0
 65420.0,  172.614,  301.927,  -0.0059,   5.5157,   0.0018,  710.75,    0.46,   277411125.788,   277411123.678,  936.93,  706.07,    38,   0
 65430.0,  172.617,  301.930,  -0.0043,   5.4782,   0.0018,  709.50,    0.49,   277411124.192,   277411122.082,  936.93,  706.07,    35,   0
 65440.0,  172.620,  301.933,  -0.0049,   5.4782,   0.0018,  710.01,    0.49,   277411122.747,   277411120.637,  936.93,  706.07,    35,   0
 65450.0,  172.624,  301.936,  -0.0056,   5.5036,   0.0018,  710.56,    0.47,   277411121.171,   277411119.061,  936.93,  706.07,    37,   0
 65460.0,  172.627,  301.939,  -0.0046,   5.4782,   0.0018,  709.78,    0.49,   277411119.668,   277411117.558,  936.93,  706.07,    35,   0
 65470.0,  172.630,  301.942,  -0.0049,   5.5157,   0.0018,  710.02,    0.46,   277411118.099,   277411115.989,  936.93,  706.07,    38,   0
 65480.0,  172.633,  301.946,  -0.0051,   5.4782,   0.0018,  710.13,    0.49,   277411116.545,   277411114.434,  936.93,  706.07,    35,   0
 65490.0,  172.636,  301.949,  -0.0050,   5.5157,   0.0018,  710.07,    0.46,   277411115.007,   277411112.897,  936.93,  706.07,    38,   0
 65500.0,  172.640,  301.952,  -0.0053,   5.4782,   0.0018,  710.33,    0.49,   277411113.422,   277411111.311,  936.93,  706.07,    35,   0
 65510.0,  172.642,  301.955,  -0.0047,   5.4782,   0.0018,  709.81,    0.49,   277411111.977,   277411109.866,  936.93,  706.07,    35,   0
 65520.0,  172.646,  301.958,  -0.0051,   5.5157,   0.0018,  710.12,    0.46,   277411110.370,   277411108.259,  936.93,  706.07,    38,   0
 65530.0,  172.649,  301.961,  -0.0046,   5.4782,   0.0018,  709.73,    0.49,   277411108.853,   277411106.743,  936.93,  706.07,    35,   0
 65540.0,  172.652,  301.965,  -0.0035,   5.5157,   0.0018,  708.86,    0.46,   277411107.278,   277411105.167,  936.93,  706.07,    38,   0
 65550.0,  172.655,  301.968,  -0.0040,   5.4782,   0.0018,  709.27,    0.49,   277411105.730,   277411103.620,  936.93,  706.07,    35,   0
 65560.0,  172.659,  301.971,  -0.0043,   5.5157,   0.0018,  709.49,    0.46,   277411104.186,   277411102.076,  936.93,  706.07,    38,   0
 65570.0,  172.662,  301.974,  -0.0043,   5.4650,   0.0019,  709.54,    0.49,   277411102.628,   277411100.518,  936.93,  706.07,    34,   0
 65580.0,  172.665,  301.977,  -0.0045,   5.5157,   0.0018,  709.65,    0.46,   277411101.135,   277411099.024,  936.93,  706.07,    38,   0
 65590.0,  172.668,  301.981,  -0.0044,   5.4782,   0.0018,  709.58,    0.49,   277411099.528,   277411097.418,  936.93,  706.07,    35,   0
 65600.0,  172.671,  301.984,  -0.0031,   5.4782,   0.0018,  708.56,    0.49,   277411098.083,   277411095.973,  936.93,  706.07,    35,   0
 65610.0,  172.674,  301.987,  -0.0035,   5.5157,   0.0018,  708.86,    0.46,   277411096.497,   277411094.387,  936.93,  706.07,    38,   0
 65620.0,  172.677,  301.990,  -0.0039,   5.4782,   0.0018,  709.16,    0.49,   277411094.960,   277411092.849,  936.93,  706.07,    35,   0
 65630.0,  172.681,  301.993,  -0.0036,   5.5157,   0.0018,  708.96,    0.46,   277411093.405,   277411091.295,  936.93,  706.07,    38,   0
 65640.0,  172.684,  301.996,  -0.0034,   5.4782,   0.0018,  708.81,    0.49,   277411091.837,   277411089.726,  936.93,  706.07,    35,   0
 65650.0,  172.687,  301.999,  -0.0038,   5.5157,   0.0018,  709.12,    0.46,   277411090.313,   277411088.203,  936.93,  706.07,    38,   0
 65660.0,  172.690,  302.003,  -0.0033,   5.4782,   0.0018,  708.67,    0.49,   277411088.714,   277411086.603,  936.93,  706.07,    35,   0
 65670.0,  172.693,  302.006,  -0.0039,   5.4782,   0.0018,  709.18,    0.49,   277411087.269,   277411085.158,  936.93,  706.07,    35,   0
 65680.0,  172.696,  302.009,  -0.0036,   5.5036,   0.0018,  708.91,    0.47,   277411085.696,   277411083.585,  936.93,  706.07,    37,   0
 65690.0,  172.700,  302.012,  -0.0027,   5.4782,   0.0018,  708.21,    0.49,   277411084.190,   277411082.079,  936.93,  706.07,    35,   0
 65700.0,  172.703,  302.015,  -0.0028,   5.5157,   0.0018,  708.28,    0.46,   277411082.624,   277411080.514,  936.93,  706.07,    38,   0
 65710.0,  172.706,  302.018,  -0.0032,   5.4782,   0.0018,  708.61,    0.49,   277411081.066,   277411078.956,  936.93,  706.07,    35,   0
 65720.0,  172.709,  302.022,  -0.0041,   5.5157,   0.0018,  709.33,    0.46,   277411079.533,   277411077.422,  936.93,  706.07,    38,   0
 65730.0,  172.712,  302.025,  -0.0047,   5.4782,   0.0018,  709.81,    0.49,   277411077.943,   277411075.833,  936.93,  706.07,    35,   0
 65740.0,  172.715,  302.028,  -0.0037,   5.4782,   0.0018,  709.01,    0.49,   277411076.498,   277411074.388,  936.93,  706.07,    35,   0
 65750.0,  172.719,  302.031,  -0.0038,   5.5157,   0.0018,  709.12,    0.46,   277411074.895,   277411072.784,  936.93,  706.07,    38,   0
 65760.0,  172.722,  302.034,  -0.0032,   5.4782,   0.0018,  708.61,    0.49,   277411073.375,   277411071.264,  936.93,  706.07,    35,   0
 65770.0,  172.725,  302.037,  -0.0041,   5.5157,   0.0018,  709.33,    0.46,   277411071.803,   277411069.692,  936.93,  706.07,    38,   0
 65780.0,  172.728,  302.040,  -0.0027,   5.4650,   0.0019,  708.25,    0.49,   277411070.274,   277411068.163,  936.93,  706.07,    34,   0
 65790.0,  172.731,  302.044,  -0.0033,   5.5157,   0.0018,  708.70,    0.46,   277411068.752,   277411066.641,  936.93,  706.07,    38,   0
 65800.0,  172.734,  302.047,  -0.0038,   5.4782,   0.0018,  709.10,    0.49,   277411067.173,   277411065.062,  936.93,  706.07,    35,   0
 65810.0,  172.737,  302.050,  -0.0036,   5.5036,   0.0018,  708.93,    0.47,   277411065.680,   277411063.569,  936.93,  706.07,    37,   0
 65820.0,  172.741,  302.053,  -0.0037,   5.4911,   0.0018,  709.01,    0.48,   277411064.073,   277411061.963,  936.93,  706.07,    36,   0
 65830.0,  172.744,  302.056,  -0.0031,   5.4782,   0.0018,  708.56,    0.49,   277411062.605,   277411060.494,  936.93,  706.07,    35,   0
 65840.0,  172.747,  302.059,  -0.0040,   5.5157,   0.0018,  709.23,    0.46,   277411061.022,   277411058.911,  936.93,  706.07,    38,   0
 65850.0,  172.750,  302.062,  -0.0049,   5.4782,   0.0018,  709.98,    0.49,   277411059.482,   277411057.371,  936.93,  706.07,    35,   0
 65860.0,  172.753,  302.066,  -0.0043,   5.5157,   0.0018,  709.54,    0.46,   277411057.930,   277411055.820,  936.93,  706.07,    38,   0
 65870.0,  172.756,  302.069,  -0.0046,   5.4650,   0.0019,  709.78,    0.49,   277411056.380,   277411054.269,  936.93,  706.07,    34,   0
 65880.0,  172.759,  302.072,  -0.0052,   5.5157,   0.0018,  710.23,    0.46,   277411054.879,   277411052.768,  936.93,  706.07,    38,   0
 65890.0,  172.763,  302.075,  -0.0051,   5.4782,   0.0018,  710.18,    0.49,   277411053.279,   277411051.168,  936.93,  706.07,    35,   0
 65900.0,  172.766,  302.078,  -0.0044,   5.4782,   0.0018,  709.61,    0.49,   277411051.834,   277411049.724,  936.93,  706.07,    35,   0
 65910.0,  172.769,  302.081,  -0.0038,   5.5157,   0.0018,  709.07,    0.46,   277411050.242,   277411048.131,  936.93,  706.07,    38,   0
 65920.0,  172.772,  302.084,  -0.0040,   5.4782,   0.0018,  709.27,    0.49,   277411048.711,   277411046.600,  936.93,  706.07,    35,   0
 65930.0,  172.775,  302.088,  -0.0037,   5.5157,   0.0018,  709.02,    0.46,   277411047.150,   277411045.039,  936.93,  706.07,    38,   0
 65940.0,  172.778,  302.091,  -0.0036,   5.4782,   0.0018,  708.93,    0.49,   277411045.588,   277411043.477,  936.93,  706.07,    35,   0
 65950.0,  172.781,  302.094,  -0.0038,   5.5157,   0.0018,  709.12,    0.46,   277411044.058,   277411041.947,  936.93,  706.07,    38,   0
 65960.0,  172.785,  302.097,  -0.0027,   5.4650,   0.0019,  708.19,    0.49,   277411042.486,   277411040.375,  936.93,  706.07,    34,   0
 65970.0,  172.787,  302.100,  -0.0036,   5.4782,   0.0018,  708.93,    0.49,   277411041.064,   277411038.953,  936.93,  706.07,    35,   0
 65980.0,  172.791,  302.103,  -0.0031,   5.5157,   0.0018,  708.54,    0.46,   277411039.461,   277411037.350,  936.93,  706.07,    38,   0
 65990.0,  172.794,  302.106,  -0.0025,   5.4782,   0.0018,  708.07,    0.49,   277411037.941,   277411035.830,  936.93,  706.07,    35,   0
 66000.0,  172.797,  302.109,  -0.0027,   5.5157,   0.0018,  708.23,    0.46,   277411036.369,   277411034.258,  936.93,  706.07,    38,   0
 66010.0,  172.800,  302.113,  -0.0054,   5.4782,   0.0018,  710.36,    0.49,   277411034.818,   277411032.707,  936.93,  706.07,    35,   0
 66020.0,  172.803,  302.116,  -0.0045,   5.5157,   0.0018,  709.65,    0.46,   277411033.277,   277411031.166,  936.93,  706.07,    38,   0
 66030.0,  172.806,  302.119,  -0.0042,   5.4782,   0.0018,  709.44,    0.49,   277411031.694,   277411029.583,  936.93,  706.07,    35,   0
 66040.0,  172.809,  302.122,  -0.0021,   5.4911,   0.0018,  707.74,    0.48,   277411030.226,   277411028.115,  936.93,  706.07,    36,   0
 66050.0,  172.813,  302.125,  -0.0040,   5.4911,   0.0018,  709.24,    0.48,   277411028.639,   277411026.528,  936.93,  706.07,    36,   0
 66060.0,  172.816,  302.128,  -0.0041,   5.4782,   0.0018,  709.38,    0.49,   277411027.171,   277411025.059,  936.93,  706.07,    35,   0
 66070.0,  172.819,  302.131,  -0.0036,   5.5157,   0.0018,  708.96,    0.46,   277411025.588,   277411023.477,  936.93,  706.07,    38,   0
 66080.0,  172.822,  302.134,  -0.0039,   5.4782,   0.0018,  709.21,    0.49,   277411024.047,   277411021.936,  936.93,  706.07,    35,   0
 66090.0,  172.825,  302.138,  -0.0034,   5.5157,   0.0018,  708.81,    0.46,   277411022.496,   277411020.385,  936.93,  706.07,    38,   0
 66100.0,  172.828,  302.141,  -0.0036,   5.4782,   0.0018,  708.93,    0.49,   277411020.924,   277411018.813,  936.93,  706.07,    35,   0
 66110.0,  172.831,  302.144,  -0.0029,   5.5157,   0.0018,  708.39,    0.46,   277411019.404,   277411017.293,  936.93,  706.07,    38,   0
 66120.0,  172.835,  302.147,  -0.0045,   5.4782,   0.0018,  709.67,    0.49,   277411017.801,   277411015.690,  936.93,  706.07,    35,   0
 66130.0,  172.837,  302.150,  -0.0043,   5.4650,   0.0019,  709.48,    0.49,   277411016.379,   277411014.268,  936.93,  706.07,    34,   0
 66140.0,  172.841,  302.153,  -0.0034,   5.5157,   0.0018,  708.81,    0.46,   277411014.807,   277411012.696,  936.93,  706.07,    38,   0
 66150.0,  172.844,  302.156,  -0.0037,   5.4782,   0.0018,  709.01,    0.49,   277411013.277,   277411011.166,  936.93,  706.07,    35,   0
 66160.0,  172.847,  302.159,  -0.0027,   5.5157,   0.0018,  708.23,    0.46,   277411011.715,   277411009.604,  936.93,  706.07,    38,   0
 66170.0,  172.850,  302.162,  -0.0031,   5.4782,   0.0018,  708.56,    0.49,   277411010.154,   277411008.043,  936.93,  706.07,    35,   0
 66180.0,  172.853,  302.166,  -0.0029,   5.5157,   0.0018,  708.39,    0.46,   277411008.624,   277411006.512,  936.93,  706.07,    38,   0
 66190.0,  172.856,  302.169,  -0.0027,   5.4782,   0.0018,  708.24,    0.49,   277411007.031,   277411004.919,  936.93,  706.07,    35,   0
 66200.0,  172.859,  302.172,  -0.0079,   5.4782,   0.0018,  712.41,    0.49,   277411005.586,   277411003.474,  936.93,  706.07,    35,   0
 66210.0,  172.862,  302.175,  -0.0052,   5.5036,   0.0018,  710.23,    0.47,   277411004.006,   277411001.895,  936.93,  706.07,    37,   0
 66220.0,  172.865,  302.178,  -0.0039,   5.4782,   0.0018,  709.21,    0.49,   277411002.507,   277411000.395,  936.93,  706.07,    35,   0
 66230.0,  172.869,  302.181,  -0.0047,   5.5157,   0.0018,  709.81,    0.46,   277411000.935,   277410998.823,  936.93,  706.07,    38,   0
 66240.0,  172.872,  302.184,  -0.0051,   5.4782,   0.0018,  710.18,    0.49,   277410999.384,   277410997.272,  936.93,  706.07,    35,   0
